,classifier_name,dataset_name,accuracy
4750,RandomForestClassifier,SonyAIBORobotSurface1,0.9334442595673877
4751,RandomForestClassifier,SonyAIBORobotSurface2,0.9431269674711438
4752,RandomForestClassifier,StarLightCurves,0.9737008256435162
4753,RandomForestClassifier,Strawberry,0.9735135135135135
4754,RandomForestClassifier,SwedishLeaf,0.9331200000000001
4755,RandomForestClassifier,Symbols,0.8621105527638191
4756,RandomForestClassifier,SyntheticControl,0.9893333333333333
4757,RandomForestClassifier,ToeSegmentation1,0.8131578947368421
4758,RandomForestClassifier,ToeSegmentation2,0.9307692307692307
4759,RandomForestClassifier,Trace,1.0
4760,RandomForestClassifier,TwoLeadECG,0.9229148375768217
4761,RandomForestClassifier,TwoPatterns,0.9715999999999999
4762,RandomForestClassifier,UMD,0.9944444444444445
4763,RandomForestClassifier,UWaveGestureLibraryAll,0.9041317699609157
4764,RandomForestClassifier,UWaveGestureLibraryX,0.8276940256839754
4765,RandomForestClassifier,UWaveGestureLibraryY,0.7745393634840871
4766,RandomForestClassifier,UWaveGestureLibraryZ,0.8236739251814628
4767,RandomForestClassifier,Wafer,0.999935107073329
4768,RandomForestClassifier,Wine,0.7592592592592593
4769,RandomForestClassifier,WordSynonyms,0.7181818181818181
4770,RandomForestClassifier,Worms,0.8285714285714285
4771,RandomForestClassifier,WormsTwoClass,0.8571428571428571
4772,RandomForestClassifier,Yoga,0.9420666666666666
4773,AdaBoostClassifier,ACSF1,0.34
4774,AdaBoostClassifier,Adiac,0.06445012787723785
4775,AdaBoostClassifier,ArrowHead,0.6811428571428572
4776,AdaBoostClassifier,Beef,0.6200000000000001
4777,AdaBoostClassifier,BeetleFly,0.79
4778,AdaBoostClassifier,BirdChicken,0.8099999999999999
4779,AdaBoostClassifier,BME,0.9960000000000001
4780,AdaBoostClassifier,Car,0.7166666666666667
4781,AdaBoostClassifier,CBF,0.974
4782,AdaBoostClassifier,Chinatown,0.9690962099125364
4783,AdaBoostClassifier,ChlorineConcentration,0.673125
4784,AdaBoostClassifier,CinCECGTorso,0.5708695652173913
4785,AdaBoostClassifier,Coffee,0.9714285714285715
4786,AdaBoostClassifier,Computers,0.8624
4787,AdaBoostClassifier,CricketX,0.38923076923076916
4788,AdaBoostClassifier,CricketY,0.41179487179487184
