,classifier_name,dataset_name,accuracy
239,captum-IntegratedGradients 2nd-Order  rMA (old),Strawberry,0.4864864864864865
240,captum-IntegratedGradients 2nd-Order  rMA (old),SwedishLeaf,0.56544
241,captum-IntegratedGradients 2nd-Order  rMA (old),Symbols,0.8948743718592965
242,captum-IntegratedGradients 2nd-Order  rMA (old),SyntheticControl,0.7873333333333333
243,captum-IntegratedGradients 2nd-Order  rMA (old),ToeSegmentation1,0.724561403508772
244,captum-IntegratedGradients 2nd-Order  rMA (old),ToeSegmentation2,0.743076923076923
245,captum-IntegratedGradients 2nd-Order  rMA (old),Trace,0.8560000000000001
246,captum-IntegratedGradients 2nd-Order  rMA (old),TwoLeadECG,0.8101843722563652
247,captum-IntegratedGradients 2nd-Order  rMA (old),TwoPatterns,0.39559999999999995
248,captum-IntegratedGradients 2nd-Order  rMA (old),UMD,0.8375
249,captum-IntegratedGradients 2nd-Order  rMA (old),Wine,1.0
250,captum-DeepLift 2nd-Order  rMA (old),ArrowHead,0.8891428571428571
251,captum-DeepLift 2nd-Order  rMA (old),BME,0.76
252,captum-DeepLift 2nd-Order  rMA (old),Beef,0.9199999999999999
253,captum-DeepLift 2nd-Order  rMA (old),CBF,0.834
254,captum-DeepLift 2nd-Order  rMA (old),Chinatown,0.7924198250728863
255,captum-DeepLift 2nd-Order  rMA (old),Coffee,0.6214285714285713
256,captum-DeepLift 2nd-Order  rMA (old),DiatomSizeReduction,0.9215686274509803
257,captum-DeepLift 2nd-Order  rMA (old),DistalPhalanxOutlineAgeGroup,0.39280575539568346
258,captum-DeepLift 2nd-Order  rMA (old),DistalPhalanxOutlineCorrect,0.6144927536231884
259,captum-DeepLift 2nd-Order  rMA (old),DistalPhalanxTW,0.4273381294964029
260,captum-DeepLift 2nd-Order  rMA (old),ECG200,0.7939999999999999
261,captum-DeepLift 2nd-Order  rMA (old),ECG5000,0.06431111111111112
262,captum-DeepLift 2nd-Order  rMA (old),ECGFiveDays,0.4910569105691057
263,captum-DeepLift 2nd-Order  rMA (old),FaceAll,0.19621301775147929
264,captum-DeepLift 2nd-Order  rMA (old),FaceFour,0.7704545454545455
265,captum-DeepLift 2nd-Order  rMA (old),FacesUCR,0.3897560975609756
266,captum-DeepLift 2nd-Order  rMA (old),FreezerRegularTrain,0.5526315789473684
267,captum-DeepLift 2nd-Order  rMA (old),GunPoint,0.7786666666666667
268,captum-DeepLift 2nd-Order  rMA (old),GunPointAgeSpan,0.6189873417721519
269,captum-DeepLift 2nd-Order  rMA (old),GunPointMaleVersusFemale,0.6905063291139241
270,captum-DeepLift 2nd-Order  rMA (old),GunPointOldVersusYoung,0.6126984126984127
271,captum-DeepLift 2nd-Order  rMA (old),Ham,0.76
272,captum-DeepLift 2nd-Order  rMA (old),ItalyPowerDemand,0.7418853255587949
273,captum-DeepLift 2nd-Order  rMA (old),Lightning7,0.27123287671232876
274,captum-DeepLift 2nd-Order  rMA (old),Meat,0.45999999999999996
275,captum-DeepLift 2nd-Order  rMA (old),MedicalImages,0.2344736842105263
276,captum-DeepLift 2nd-Order  rMA (old),MiddlePhalanxOutlineAgeGroup,0.5636363636363637
277,captum-DeepLift 2nd-Order  rMA (old),MiddlePhalanxOutlineCorrect,0.4378006872852234
278,captum-DeepLift 2nd-Order  rMA (old),MiddlePhalanxTW,0.5025974025974026
279,captum-DeepLift 2nd-Order  rMA (old),MoteStrain,0.8741214057507987
280,captum-DeepLift 2nd-Order  rMA (old),PhalangesOutlinesCorrect,0.514918414918415
281,captum-DeepLift 2nd-Order  rMA (old),Plane,0.7676190476190476
282,captum-DeepLift 2nd-Order  rMA (old),PowerCons,0.5511111111111111
283,captum-DeepLift 2nd-Order  rMA (old),ProximalPhalanxOutlineAgeGroup,0.10439024390243903
284,captum-DeepLift 2nd-Order  rMA (old),ProximalPhalanxOutlineCorrect,0.2831615120274914
285,captum-DeepLift 2nd-Order  rMA (old),ProximalPhalanxTW,0.3882926829268293
286,captum-DeepLift 2nd-Order  rMA (old),ShapeletSim,0.8344444444444445
287,captum-DeepLift 2nd-Order  rMA (old),SmoothSubspace,0.616
288,captum-DeepLift 2nd-Order  rMA (old),SonyAIBORobotSurface2,0.844071353620147
289,captum-DeepLift 2nd-Order  rMA (old),Strawberry,0.42918918918918914
290,captum-DeepLift 2nd-Order  rMA (old),SwedishLeaf,0.27808
291,captum-DeepLift 2nd-Order  rMA (old),Symbols,0.8850251256281407
292,captum-DeepLift 2nd-Order  rMA (old),SyntheticControl,0.6
293,captum-DeepLift 2nd-Order  rMA (old),ToeSegmentation1,0.7298245614035088
294,captum-DeepLift 2nd-Order  rMA (old),ToeSegmentation2,0.743076923076923
295,captum-DeepLift 2nd-Order  rMA (old),Trace,0.8379999999999999
296,captum-DeepLift 2nd-Order  rMA (old),TwoLeadECG,0.8749780509218613
297,captum-DeepLift 2nd-Order  rMA (old),TwoPatterns,0.31675
298,captum-DeepLift 2nd-Order  rMA (old),UMD,0.776388888888889
299,captum-DeepLift 2nd-Order  rMA (old),Wine,1.0
300,captum-KernelShap 2nd-Order  rMA (old),ArrowHead,0.6834285714285715
301,captum-KernelShap 2nd-Order  rMA (old),BME,0.7026666666666666
302,captum-KernelShap 2nd-Order  rMA (old),Beef,0.9199999999999999
303,captum-KernelShap 2nd-Order  rMA (old),CBF,0.8277777777777778
304,captum-KernelShap 2nd-Order  rMA (old),Chinatown,0.7206997084548105
305,captum-KernelShap 2nd-Order  rMA (old),Coffee,0.6428571428571429
306,captum-KernelShap 2nd-Order  rMA (old),DiatomSizeReduction,0.8562091503267976
307,captum-KernelShap 2nd-Order  rMA (old),DistalPhalanxOutlineAgeGroup,0.5553956834532374
308,captum-KernelShap 2nd-Order  rMA (old),DistalPhalanxOutlineCorrect,0.6753623188405797
309,captum-KernelShap 2nd-Order  rMA (old),DistalPhalanxTW,0.5683453237410072
310,captum-KernelShap 2nd-Order  rMA (old),ECG200,0.82
311,captum-KernelShap 2nd-Order  rMA (old),ECG5000,0.47680000000000006
312,captum-KernelShap 2nd-Order  rMA (old),ECGFiveDays,0.6659698025551684
313,captum-KernelShap 2nd-Order  rMA (old),FaceAll,0.5223668639053255
314,captum-KernelShap 2nd-Order  rMA (old),FaceFour,0.8181818181818181
315,captum-KernelShap 2nd-Order  rMA (old),FacesUCR,0.6527804878048781
316,captum-KernelShap 2nd-Order  rMA (old),FreezerRegularTrain,0.6263859649122807
317,captum-KernelShap 2nd-Order  rMA (old),GunPoint,0.7666666666666667
318,captum-KernelShap 2nd-Order  rMA (old),GunPointAgeSpan,0.7449367088607595
319,captum-KernelShap 2nd-Order  rMA (old),GunPointMaleVersusFemale,0.5563291139240507
320,captum-KernelShap 2nd-Order  rMA (old),GunPointOldVersusYoung,0.7187301587301588
321,captum-KernelShap 2nd-Order  rMA (old),Ham,0.7561904761904762
322,captum-KernelShap 2nd-Order  rMA (old),ItalyPowerDemand,0.699514091350826
323,captum-KernelShap 2nd-Order  rMA (old),Lightning7,0.29863013698630136
324,captum-KernelShap 2nd-Order  rMA (old),Meat,0.7
325,captum-KernelShap 2nd-Order  rMA (old),MedicalImages,0.3855263157894737
326,captum-KernelShap 2nd-Order  rMA (old),MiddlePhalanxOutlineAgeGroup,0.690909090909091
327,captum-KernelShap 2nd-Order  rMA (old),MiddlePhalanxOutlineCorrect,0.6426116838487973
328,captum-KernelShap 2nd-Order  rMA (old),MiddlePhalanxTW,0.6961038961038961
329,captum-KernelShap 2nd-Order  rMA (old),MoteStrain,0.8274760383386581
330,captum-KernelShap 2nd-Order  rMA (old),PhalangesOutlinesCorrect,0.7212121212121212
331,captum-KernelShap 2nd-Order  rMA (old),Plane,0.8304761904761904
332,captum-KernelShap 2nd-Order  rMA (old),PowerCons,0.5622222222222222
333,captum-KernelShap 2nd-Order  rMA (old),ProximalPhalanxOutlineAgeGroup,0.6819512195121951
334,captum-KernelShap 2nd-Order  rMA (old),ProximalPhalanxOutlineCorrect,0.8075601374570447
335,captum-KernelShap 2nd-Order  rMA (old),ProximalPhalanxTW,0.6702439024390243
