,classifier_name,dataset_name,accuracy
2065,SimpleGCR 1st-Order r.avg. (old),Ham,0.6685714285714285
2066,SimpleGCR 1st-Order r.avg. (old),ItalyPowerDemand,0.8843537414965986
2067,SimpleGCR 1st-Order r.avg. (old),Lightning7,0.5150684931506849
2068,SimpleGCR 1st-Order r.avg. (old),Meat,0.5433333333333333
2069,SimpleGCR 1st-Order r.avg. (old),MedicalImages,0.5547368421052632
2070,SimpleGCR 1st-Order r.avg. (old),MiddlePhalanxOutlineAgeGroup,0.5467532467532468
2071,SimpleGCR 1st-Order r.avg. (old),MiddlePhalanxOutlineCorrect,0.29896907216494845
2072,SimpleGCR 1st-Order r.avg. (old),MiddlePhalanxTW,0.5415584415584415
2073,SimpleGCR 1st-Order r.avg. (old),MoteStrain,0.7113418530351439
2074,SimpleGCR 1st-Order r.avg. (old),OSULeaf,0.4289256198347108
2075,SimpleGCR 1st-Order r.avg. (old),PhalangesOutlinesCorrect,0.820979020979021
2076,SimpleGCR 1st-Order r.avg. (old),Plane,0.9657142857142856
2077,SimpleGCR 1st-Order r.avg. (old),PowerCons,0.8622222222222222
2078,SimpleGCR 1st-Order r.avg. (old),ProximalPhalanxOutlineAgeGroup,0.3131707317073171
2079,SimpleGCR 1st-Order r.avg. (old),ProximalPhalanxOutlineCorrect,0.5402061855670103
2080,SimpleGCR 1st-Order r.avg. (old),ProximalPhalanxTW,0.48390243902439023
2081,SimpleGCR 1st-Order r.avg. (old),ShapeletSim,0.7288888888888889
2082,SimpleGCR 1st-Order r.avg. (old),SmoothSubspace,0.9039999999999999
2083,SimpleGCR 1st-Order r.avg. (old),SonyAIBORobotSurface2,0.8199370409233998
2084,SimpleGCR 1st-Order r.avg. (old),Strawberry,0.7637837837837838
2085,SimpleGCR 1st-Order r.avg. (old),SwedishLeaf,0.51264
2086,SimpleGCR 1st-Order r.avg. (old),Symbols,0.7754773869346734
2087,SimpleGCR 1st-Order r.avg. (old),SyntheticControl,0.8386666666666667
2088,SimpleGCR 1st-Order r.avg. (old),ToeSegmentation1,0.6342105263157894
2089,SimpleGCR 1st-Order r.avg. (old),ToeSegmentation2,0.5692307692307692
2090,SimpleGCR 1st-Order r.avg. (old),Trace,0.834
2091,SimpleGCR 1st-Order r.avg. (old),TwoLeadECG,0.8544337137840211
2092,SimpleGCR 1st-Order r.avg. (old),TwoPatterns,0.3637
2093,SimpleGCR 1st-Order r.avg. (old),UMD,0.648611111111111
2094,SimpleGCR 1st-Order r.avg. (old),Wine,0.9185185185185185
2095,SimpleGCR 1st-Order r.avg. (old),WordSynonyms,0.5420062695924764
2096,Rollout 1st-Order r.avg. (old),ArrowHead,0.9005714285714286
2097,Rollout 1st-Order r.avg. (old),BME,0.8933333333333333
2098,Rollout 1st-Order r.avg. (old),Beef,0.9800000000000001
2099,Rollout 1st-Order r.avg. (old),CBF,0.8306666666666667
2100,Rollout 1st-Order r.avg. (old),Chinatown,0.8623906705539358
2101,Rollout 1st-Order r.avg. (old),Coffee,0.8785714285714287
2102,Rollout 1st-Order r.avg. (old),DiatomSizeReduction,0.9209150326797386
2103,Rollout 1st-Order r.avg. (old),DistalPhalanxOutlineAgeGroup,0.7942446043165468
2104,Rollout 1st-Order r.avg. (old),DistalPhalanxOutlineCorrect,0.5028985507246377
2105,Rollout 1st-Order r.avg. (old),DistalPhalanxTW,0.6834532374100719
2106,Rollout 1st-Order r.avg. (old),ECG200,0.8939999999999999
2107,Rollout 1st-Order r.avg. (old),ECG5000,0.7511555555555556
2108,Rollout 1st-Order r.avg. (old),ECGFiveDays,0.8943089430894309
2109,Rollout 1st-Order r.avg. (old),FaceAll,0.4689940828402367
